CLOUD,Name,EntrezIDs,Symbols
CLOUD168,Mesalazine,5743;5742;240;5468;1147;3551;4353;7398;834;2597;9446;1576;4170;51426;3248;23569;2099;1557;598;2744;3676;7421;7941,PTGS2;PTGS1;ALOX5;PPARG;CHUK;IKBKB;MPO;USP1;CASP1;GAPDH;GSTO1;CYP3A4;MCL1;POLK;HPGD;PADI4;ESR1;CYP2C19;BCL2L1;GLS;ITGA4;VDR;PLA2G7;ALOX5;PPARG;PTGS1
CLOUD169,Mitotane,1584;2230;2099;5241;367;1576;6462;866;6530;6531;6532;140;405;150;8856;5914;3357;3362;10460;4780;3757;1583;2737;2100;2101;3777;6097;7253;59350;472;2908;9970;7157,CYP11B1;FDX1;ESR1;PGR;AR;CYP3A4;SHBG;SERPINA6;SLC6A2;SLC6A3;SLC6A4;ADORA3;ARNT;ADRA2A;NR1I2;RARA;HTR2B;HTR6;TACC3;NFE2L2;KCNH2;CYP11A1;CYP11B1;GLI3;ESR1;ESR2;ESRRA;KCNK3;RORC;TSHR;RXFP1;ATM;NR3C1;AR;NR1I3;TP53;CYP11A1;CYP11B1;ADRA2A;SLC6A2;SLC6A4;SLC6A3;HTR2B;ADORA3;HTR6
CLOUD170,Metronidazole,1595;1559;1559;1576;1576;1558;54658;216;7458;1813,CYP51A1;CYP2C9;CYP2C9;CYP3A4;CYP3A4;CYP2C8;UGT1A1;ALDH1A1;EIF4H;DRD2
CLOUD171,Isoniazid,1558;1544;1576;1557;1576;1571;1571;1571;1559;1544;1565;1557;10;1548;1558;213;4353;196;5914;5243,CYP2C8;CYP1A2;CYP3A4;CYP2C19;CYP3A4;CYP2E1;CYP2E1;CYP2E1;CYP2C9;CYP1A2;CYP2D6;CYP2C19;NAT2;CYP2A6;CYP2C8;ALB;MPO;AHR;CYP1A2;CYP3A4;CYP2C9;RARA;ABCB1;MPO
CLOUD172,Amprenavir,1576;1576;1555;1557;1558;1559;1565;1577;5243;5243;4363;1509;6916,CYP3A4;CYP3A4;CYP2B6;CYP2C19;CYP2C8;CYP2C9;CYP2D6;CYP3A5;ABCB1;ABCB1;ABCC1;CYP3A4;CTSD;TBXAS1;CYP3A4
CLOUD173,Thiabendazole,1544;1544;1543;672;196;23173;9734;79915;10988;3630;6607;6256;2280;9970;2099;2101;5914,CYP1A2;CYP1A2;CYP1A1;BRCA1;AHR;METAP1;HDAC9;CYP1A2;ATAD5;METAP2;INS;SMN2;RXRA;FKBP1A;NR1I3;ESR1;ESRRA;RARA;METAP1;CYP1A2
CLOUD174,Nitazoxanide,6573;4864;10242;6531;9734;3315;23569;1812;1813;1576;4137;79915;4780;5021;2737;2099;1588;2101;389816;387129;7157;3778;5315;196;3784;5914;6607;7253;59350;231;367;9970;55283;3061;57468;7421,SLC19A1;NPC1;KCNMB2;SLC6A3;HDAC9;HSPB1;PADI4;DRD1;DRD2;CYP3A4;MAPT;ATAD5;NFE2L2;OXTR;GLI3;ESR1;CYP19A1;ESRRA;LRRC26;NPSR1;TP53;KCNMA1;PKM;AHR;KCNQ1;RARA;SMN2;TSHR;RXFP1;AKR1B1;AR;NR1I3;MCOLN3;HCRTR1;SLC12A5;VDR;AKR1B1
CLOUD175,Propylthiouracil,7173;4353;1621;3779;1544;2099;1557;1559;1565;1733,TPO;MPO;DBH;MPO;KCNMB1;TPO;CYP1A2;ESR1;CYP2C19;CYP2C9;CYP2D6;TPO;DIO1;TPO;MPO
CLOUD176,Ribavirin 5'-Triphosphate,3614;132;3615;22978;5167;5167;132;2030;64078,IMPDH1;ADK;IMPDH2;NT5C2;ENPP1;ENPP1;ADK;SLC29A1;SLC28A3
CLOUD177,Cycloserine,1644;153201;3091,DDC;SLC36A2;HIF1A
CLOUD178,Ribavirin,3614;132;3615;22978;5167;5167;132;2030;64078;367;6097;3576;9970;2099;2101;7157;216;55775,IMPDH1;ADK;IMPDH2;NT5C2;ENPP1;ENPP1;ADK;SLC29A1;SLC28A3;AR;RORC;CXCL8;NR1I3;ESR1;ESRRA;TP53;ALDH1A1;TDP1;IMPDH1
CLOUD179,Hydroxyurea,6240;1565;760;768;2744;763;50484,RRM1;CYP2D6;CA2;CA9;GLS;CA5A;RRM2B
CLOUD180,Diazoxide,3767;759;760;476;3778;6559;2752;1544;6833;5243;1565;3764,KCNJ11;CA1;CA2;ATP1A1;KCNMA1;SLC12A3;GLUL;CYP1A2;ABCC8;ABCB1;CYP2D6;KCNJ11;KCNJ11;KCNJ8
CLOUD181,Mephenytoin,6331;8856;1557;1557;1555;1544;1565;1558;1559;6323,SCN5A;NR1I2;CYP2C19;CYP2C19;CYP2B6;CYP1A2;CYP2D6;CYP2C8;CYP2C9;SCN1A
CLOUD182,Altretamine,1544;367;5335;2357,CYP1A2;AR;PLCG1;FPR1;CYP1A2
CLOUD183,Chlorphenesin,1588;1576;7498;5743;590,CYP19A1;CYP3A4;XDH;PTGS2;BCHE
CLOUD184,Topiramate,2554;6323;2897;760;762;2554;759;761;1557;1576;768;770;771;377677;23632;11238;361;6256;766;763;765;55879;2892;2901,GABRA1;SCN1A;GRIK1;CA2;CA4;GABRA1;CA1;CA3;CYP2C19;CYP3A4;CA9;CA11;CA12;CA13;CA14;CA5B;AQP4;RXRA;CA7;CA1;CA2;CA4;CA5A;CA6;CA2;CA4;GABRQ;GRIA3;GRIK5;SCN1A;CA2;CA6;CA1;CA5B;CA5A;CA7;CA14;CA12;CA4;CA13;CA9;CA5B
CLOUD185,Ethambutol,,
CLOUD186,Methyldopa,150;1644;1312;6564;641;6955;1544;54414;1557;1559;1565;11168;7329;2597;1576;29994;10951;5423;2100;5305;2237;11201;10054;10055;29128;54737;216;55775;51426;390245;51053;5999;839;249;5243;4351;151;1956;2534,ADRA2A;DDC;COMT;SLC15A1;BLM;TRA;CYP1A2;SIAE;CYP2C19;CYP2C9;CYP2D6;PSIP1;UBE2I;GAPDH;CYP3A4;BAZ2B;CBX1;POLB;ESR2;PIP4K2A;FEN1;POLI;UBA2;SAE1;UHRF1;MPHOSPH8;ALDH1A1;TDP1;POLK;KDM4E;DDC;GMNN;RGS4;CASP6;ALPL;ABCB1;MPI;ADRA2B;EGFR;FYN;KDM4E
CLOUD187,Zileuton,240;1559;1544;1544;1576;5742;54600;213;4048;2053;4321;241;9970;1241;4313;5468;1565;1557,ALOX5;CYP2C9;CYP1A2;CYP1A2;CYP3A4;PTGS1;UGT1A9;ALB;LTA4H;EPHX2;MMP12;CYP3A4;CYP2C9;ALOX5;ALOX5AP;NR1I3;LTB4R;MMP2;PPARG;CYP2D6;CYP2C19;ALOX5;ALOX5;ALOX5AP;LTB4R;EPHX2
CLOUD188,Carisoprodol,2554;2561;2566;1557;5243;10951,GABRA1;GABRB2;GABRG2;CYP2C19;ABCB1;CBX1
CLOUD189,Gabapentin,781;9254;774;134;2902;2550;9568;586;775,CACNA2D1;CACNA2D2;CACNA1B;ADORA1;GRIN1;GABBR1;GABBR2;BCAT1;CACNA2D1;CACNA1C;CACNA2D1
CLOUD190,Nitisinone,3242,HPD;HPD;HPD;HPD
CLOUD191,Allopurinol,7498;316;7498;9376;10864;1544;367;1576;3251;2100;1557;1559;1843;1565;2101,XDH;AOX1;XDH;SLC22A8;SLC22A7;CYP1A2;XDH;AR;CYP3A4;HPRT1;ESR2;CYP2C19;CYP2C9;DUSP1;CYP2D6;ESRRA;XDH;XDH
CLOUD192,Acetazolamide,759;760;762;771;23632;761;766;358;1576;9356;768;770;377677;4313;4321;11238;361;763;765,CA1;CA2;CA4;CA12;CA14;CA3;CA7;AQP1;CYP3A4;SLC22A6;CA9;CA11;CA12;CA13;CA14;MMP2;MMP12;CA5B;AQP4;CA1;CA2;CA3;CA4;CA5A;CA6;CA7;CA2;CA1;CA12;CA4;CA2;CA3;CA6;CA1;CA5B;CA5A;CA7;CA14;CA12;CA4;CA13;CA9;CA9;CA5B
CLOUD193,Oxyphenbutazone,30814;9356;213;6401;9734;9970;3725;1814;154;51099;10663;1576;4137;4780;2737;2101;440503;1080;4286;3777;3553;3064;1235;59350;54106;8795;55775;4193;4194;5347;3172;6311;367;2034;7157;4088;8767;7421;64127,PLA2G2E;SLC22A6;ALB;SELE;HDAC9;NR1I3;JUN;DRD3;ADRB2;ABHD5;CXCR6;CYP3A4;MAPT;NFE2L2;GLI3;ESRRA;PLIN5;CFTR;MITF;KCNK3;IL1B;HTT;CCR6;RXFP1;TLR9;TNFRSF10B;TDP1;MDM2;MDM4;PLK1;HNF4A;ATXN2;AR;EPAS1;TP53;SMAD3;RIPK2;VDR;NOD2
CLOUD194,Aminosalicylic Acid,5743;1147;240;30814;4353,PTGS2;CHUK;ALOX5;PLA2G2E;MPO
CLOUD195,Trilostane,3283;3284;2099;2100;4780;367;2737;3315;7157;5914;2908;2101,HSD3B1;HSD3B2;ESR1;ESR2;ESR1;NFE2L2;AR;GLI3;HSPB1;ESR2;TP53;RARA;NR3C1;ESRRA;HSD3B2
CLOUD196,Everolimus,2475;1576;2280;367;2099;1588;55775;2908,MTOR;CYP3A4;FKBP1A;MTOR;AR;ESR1;CYP19A1;TDP1;NR3C1;FKBP1A
CLOUD197,Paromomycin,,
CLOUD198,Citalopram,6532;3269;148;1128;3358;1576;1557;1557;1565;1565;1571;1544;1555;5243;5243;6531;6531;6530;6530;6532;6532;3357;3757;146;6580;10280;5725,SLC6A4;HRH1;ADRA1A;CHRM1;HTR2C;CYP3A4;CYP2C19;CYP2C19;CYP2D6;CYP2D6;CYP2E1;CYP1A2;CYP2B6;ABCB1;ABCB1;SLC6A3;SLC6A3;SLC6A2;SLC6A2;SLC6A4;SLC6A4;SLC6A2;SLC6A3;SLC6A4;HRH1;HTR2B;KCNH2;ADRA1D;SLC22A1;SIGMAR1;PTBP1;HTR2C;SLC6A2;ADRA1D;HTR2C;SLC6A4;HRH1;KCNH2;HTR2B;SIGMAR1
CLOUD199,Halofantrine,3757;3757;1565;1565;1576;1577;1558;3458;775;776;778;779,KCNH2;KCNH2;CYP2D6;CYP2D6;CYP3A4;CYP3A5;CYP2C8;IFNG;CACNA1C;CACNA1D;CACNA1F;CACNA1S;KCNH2;KCNH2
CLOUD200,Etomidate,2554;151;2554;1584;1585;1588;6513;2560;2561;2562;2563;2564;2565;2566;55879;1544;2567;1576;2559;2555;2556;2557;2558;2568,GABRA1;ADRA2B;GABRA1;CYP11B1;CYP11B2;CYP19A1;SLC2A1;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRQ;CYP1A2;GABRG3;CYP11B1;CYP3A4;CYP11B2;GABRA6;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRP;GABRQ;CYP11B1;CYP11B2;GABRG2
CLOUD201,Armodafinil,6531;6531;1557;1576;1577;1544;1555;1559;1813;1814,SLC6A3;SLC6A3;CYP2C19;CYP3A4;CYP3A5;CYP1A2;CYP2B6;CYP2C9;SLC6A3;DRD2;DRD3;SLC6A3;DRD2;SLC6A3
CLOUD202,Metyrosine,7054;1544;1576;1557;1559;1565,TH;CYP1A2;TH;CYP3A4;CYP2C19;CYP2C9;CYP2D6;TH
CLOUD203,Teriflunomide,1723;1558;9429,DHODH;CYP2C8;ABCG2;DHODH;DHODH;DHODH
CLOUD204,Dexchlorpheniramine,6530;6531;6532;3269;1128;1129;3274;1131;1132;1133;10280;146;150;151;3356;3358,SLC6A2;SLC6A3;SLC6A4;HRH1;CHRM1;CHRM2;HRH2;CHRM3;CHRM4;CHRM5;SIGMAR1;ADRA1D;ADRA2A;ADRA2B;HTR2A;HTR2C;CHRM2;ADRA2A;CHRM1;SLC6A2;HRH2;HTR2A;HTR2C;SLC6A4;HRH1;SLC6A3;CHRM4;CHRM5;ADRA2B;CHRM3;SIGMAR1
CLOUD205,Gefitinib,1956;1577;1576;1565;1543;1543;1559;1557;5243;5243;9429;9429;213;5004;2050;23043;2046;27148;2064;2065;2066;2051;2580;25;27;285220;4137;558;9263;2099;2100;2101;6714;8767;23621;3654;1613;4215;9748;7294;640;23683;388228;6793;5260;5261;5914;673;5292;2737;23235;196;3791;5753;2268;1760;3815;9448;80122;25865;2322;2324;9262;8986;147746;5597;817;818;4233;2872;415116;50488;5979;3932;7525;11113;51053;367;85366;8569;81788;2444;3984;2042;1432;1453;1454;11183;51135;11200;85443;10188;11213;5587;4780;4058;5596;79837;84446;5601;5602;4067;5607;3055;51701;2041;10746;2044;1022;2047;3718,EGFR;CYP3A5;CYP3A4;CYP2D6;CYP1A1;CYP1A1;CYP2C9;CYP2C19;ABCB1;ABCB1;ABCG2;ABCG2;ALB;ORM1;EPHB4;TNIK;EPHA8;STK36;ERBB2;ERBB3;ERBB4;EPHB6;GAK;ABL1;ABL2;EPHA6;MAPT;AXL;STK17A;ESR1;ESR2;ESRRA;SRC;RIPK2;BACE1;IRAK1;DAPK3;MAP3K3;SLK;TXK;BLK;PRKD3;SBK1;STK10;PHKG1;PHKG2;RARA;BRAF;PIM1;GLI3;SIK2;AHR;KDR;ABCG2;PTK6;FGR;DMPK;KIT;MAP4K4;MAP3K19;PRKD2;FLT3;FLT4;STK17B;RPS6KA4;HIPK4;MAPK6;CAMK2D;CAMK2G;MET;MKNK2;PIM3;MINK1;RET;LCK;YES1;CIT;GMNN;AR;MYLK2;MKNK1;NUAK2;FRK;LIMK1;EPHA3;MAPK14;EGFR;CSNK1D;CSNK1E;MAP4K5;IRAK4;CHEK2;DCLK3;TNK2;IRAK3;PRKD1;NFE2L2;LTK;MAPK4;PIP4K2C;BRSK1;MAPK9;MAPK10;LYN;MAP2K5;HCK;NLK;EPHA1;MAP3K2;EPHA5;CDK7;EPHB1;EGFR;ABL1;EGFR;ERBB2;SRC;JAK3;KDR;HCK;ERBB4;RIPK2;TNK2;PTK6;RET;EPHB4;ABCG2;EGFR
CLOUD206,Bosentan,1909;1910;1576;1576;1559;1559;8647;8856;2737;2101,EDNRA;EDNRB;CYP3A4;CYP3A4;CYP2C9;CYP2C9;ABCB11;ABCB11;EDNRA;EDNRB;NR1I2;GLI3;ESRRA;EDNRB;EDNRB;EDNRA
CLOUD207,Eflornithine,4953;4953,ODC1;ODC1;ODC1
CLOUD208,Cilastatin,1800;9356;9376,DPEP1;SLC22A6;SLC22A8
CLOUD209,Clofarabine,5422;6240;1633;9429;3458;4780;367;2737;9970;2099;1588;7157;55775;2101;50484,POLA1;RRM1;DCK;ABCG2;IFNG;NFE2L2;AR;GLI3;NR1I3;ESR1;CYP19A1;TP53;TDP1;ESRRA;RRM2B;POLA1
CLOUD210,Hydroxymetronidazole,1595;1559;1559;1576;1576;1558;54658,CYP51A1;CYP2C9;CYP2C9;CYP3A4;CYP3A4;CYP2C8;UGT1A1
CLOUD211,Raltegravir,54658;3784;3753;5914;1230,UGT1A1;KCNQ1;KCNE1;RARA;CCR1;CCR1
CLOUD212,Clofibric Acid,5465;1571;2939;1576;1576;1543;1548;1555;1579;1579;5468;1565,PPARA;CYP2E1;GSTA2;CYP3A4;CYP3A4;CYP1A1;CYP2A6;CYP2B6;CYP4A11;CYP4A11;PPARA;PPARG;CYP2D6
CLOUD213,Chlorzoxazone,3778;1571;1571;1543;1544;1548;1576;1576;1565;5243;1813;4846;4843;3783,KCNMA1;CYP2E1;CYP2E1;CYP1A1;CYP1A2;CYP2A6;CYP3A4;CYP3A4;CYP2D6;CYP1A2;ABCB1;DRD2;NOS3;NOS2;KCNN4;NOS3
CLOUD214,Sulbactam,367;5468;2100;5467;2908;7421,AR;PPARG;ESR2;PPARD;NR3C1;VDR
CLOUD215,Febuxostat,7498;196;9734;79915;367;2737;9970;2101;5914,XDH;AHR;HDAC9;XDH;ATAD5;AR;GLI3;NR1I3;ESRRA;RARA;XDH;XDH
CLOUD216,Cefmenoxime,,
CLOUD217,Rufinamide,2915;6335;1066;1571;1576;213;10951;6323,GRM5;SCN9A;CES1;CYP2E1;CYP3A4;ALB;CBX1;SCN1A
CLOUD218,Atovaquone,1723;1559;3725;4193;4194;5467;2099;4780;51053;367;7157;196;2101;55775,DHODH;CYP2C9;JUN;MDM2;MDM4;PPARD;ESR1;NFE2L2;GMNN;AR;TP53;CYP2C9;AHR;DHODH;ESRRA;TDP1
CLOUD219,Sorafenib,673;5894;2324;3791;2322;5159;3815;2260;5979;2321;1559;1577;1551;1576;1576;1555;1555;1558;1558;1544;1557;1565;54600;54600;54658;9429;9429;10257;5243;5243;1244;10928;1024;2048;2050;2051;2053;8711;5128;27148;23043;9748;25;27;285220;65061;9344;558;6195;6198;23097;6714;3643;8767;51776;51265;6725;3654;6732;2146;5218;613;7272;640;6790;6793;6795;5777;51347;6300;91807;1195;9212;140469;27330;3362;57551;2261;2263;5156;2268;10461;6885;9448;80122;8444;204851;780;3458;3350;3356;3357;3358;3361;147746;3363;3718;8999;816;4914;4915;4916;2872;4921;28996;50488;5603;3932;7010;7525;11113;51053;85366;8569;890;8576;10114;7048;2444;51086;3984;3985;1432;225689;1436;7075;1956;1445;1452;11183;11184;1969;65975;1022;1017;5594;5595;1018;55775;5600;5601;4067;5604;2534;5607;1020;10733;3055;4593;51701;2041;2042;2043;2044;2045;2046;2047,BRAF;RAF1;FLT4;KDR;FLT3;PDGFRB;KIT;FGFR1;RET;FLT1;CYP2C9;CYP3A5;CYP3A7;CYP3A4;CYP3A4;CYP2B6;CYP2B6;CYP2C8;CYP2C8;CYP1A2;CYP2C19;CYP2D6;UGT1A9;UGT1A9;UGT1A1;ABCG2;ABCG2;ABCC4;ABCB1;ABCB1;ABCC2;RALBP1;CDK8;EPHB2;EPHB4;EPHB6;EPHX2;TNK1;CDK17;STK36;TNIK;SLK;ABL1;ABL2;EPHA6;CDK15;PDGFRB;TAOK2;AXL;RPS6KA1;RPS6KB1;CDK19;SRC;INSR;RIPK2;MAP3K20;CDKL3;SRMS;IRAK1;SRPK1;EZH2;CDK14;BCR;TTK;BLK;AURKA;STK10;AURKC;PTPN6;TAOK3;MAPK12;MYLK3;BRAF;CLK1;AURKB;MYO3B;RPS6KA6;HTR6;TAOK1;FGFR1;FGFR3;FGFR2;PDGFRA;KDR;FGR;MERTK;MAP3K7;KIT;MAP4K4;MAP3K19;DYRK3;HIPK1;RAF1;DDR1;IFNG;FLT1;FLT3;FLT4;HTR1A;HTR2A;HTR2B;HTR2C;HTR5A;HIPK4;HTR7;JAK3;CDKL2;CAMK2B;NTRK1;NTRK2;NTRK3;MKNK2;DDR2;HIPK2;MINK1;MAPK13;RET;LCK;TEK;YES1;CIT;GMNN;MYLK2;MKNK1;CCNA2;STK16;HIPK3;TGFBR2;FRK;TNNI3K;LIMK1;LIMK2;MAPK14;MAPK15;CSF1R;TIE1;EGFR;CSK;CSNK1A1;MAP4K5;MAP4K1;EPHA2;STK33;CDK7;CDK2;MAPK1;MAPK3;CDK3;TDP1;MAPK11;MAPK9;LYN;MAP2K1;FYN;MAP2K5;CDK5;PLK4;HCK;MUSK;NLK;EPHA1;EPHA3;EPHA4;EPHA5;EPHA7;EPHA8;EPHB1;ABL1;EGFR;INSR;HTR1A;HTR2A;HTR2C;PDGFRB;HTR2B;KIT;LCK;MAPK14;HTR7;FGFR1;SRC;HTR5A;HTR6;RAF1;FLT1;KDR;MAPK1
CLOUD220,5-N-Acetyl-3-(1-Ethylpropyl)-1-Cyclohexene-1-Carboxylic Acid,,
CLOUD221,Efavirenz,1557;1559;1555;1555;1555;1576;1576;1576;1577;1577;1551;1551;1544;1565;1558;54658;213;10242;8714;4363;3725;5914;1244;4780;2099;1588;2101;387129;3778;3779;8912;27345;9429;2100;2908;7253;55775;367;3315;5243,CYP2C19;CYP2C9;CYP2B6;CYP2B6;CYP2B6;CYP3A4;CYP3A4;CYP3A4;CYP3A5;CYP3A5;CYP3A7;CYP3A7;CYP1A2;CYP2D6;CYP2C8;UGT1A1;ALB;KCNMB2;ABCC3;ABCC1;JUN;CYP2B6;RARA;ABCC2;NFE2L2;ESR1;CYP19A1;ESRRA;NPSR1;KCNMA1;KCNMB1;CACNA1H;KCNMB4;ABCG2;ESR2;NR3C1;TSHR;TDP1;AR;HSPB1;ABCB1
CLOUD222,Cinacalcet,846;1576;1565;1544;51053;2741;55775,CASR;CYP3A4;CYP2D6;CYP1A2;CASR;GMNN;GLRA1;CYP2D6;TDP1;CASR;CYP2D6;GLRA1
CLOUD223,Miglustat,7357;57704;6476;8972;178;2548;23193,UGCG;GBA2;SI;MGAM;AGL;GAA;GANAB;UGCG;UGCG;MGAM;GAA;GBA2;SI
CLOUD224,Probucol,19;1066;3249;8698;246,ABCA1;CES1;HPN;S1PR4;ALOX15;ABCA1;HPN
CLOUD225,Carmustine,2936;1544;2737;4780;1576;1557;1559;216;1565;7157,GSR;CYP1A2;GLI3;CYP1A2;NFE2L2;CYP3A4;CYP2C19;CYP2C9;ALDH1A1;GSR;CYP2D6;TP53;GSR;GSR
CLOUD226,Primidone,2554;2555;2556;2557;2558;2559;1137;1139;2891;2898;2554;1557;1557;1559;1576;1544;1555;1558;54658;3064;1813;367;55879;6323,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;CHRNA4;CHRNA7;GRIA2;GRIK2;GABRA1;CYP2C19;CYP2C19;CYP2C9;CYP3A4;CYP1A2;CYP2B6;CYP2C8;UGT1A1;HTT;DRD2;AR;GABRQ;SCN1A
CLOUD227,Acetohydroxamic Acid,4321;760;5914;4322;55775,MMP12;CA2;RARA;MMP13;TDP1
CLOUD228,Mebutamate,,
CLOUD229,Sulfinpyrazone,1244;4363;116085;8856;1559;1559;1576;1576;1576;1555;1558;8714;10257;10057;368;4363;1244;1244;2169;3276;3248;2357;216;5243;3676;7421,ABCC2;ABCC1;SLC22A12;NR1I2;CYP2C9;CYP2C9;CYP3A4;CYP3A4;CYP3A4;CYP2B6;CYP2C8;ABCC3;ABCC4;ABCC5;ABCC6;ABCC1;ABCC2;ABCC2;FABP2;CYP3A4;PRMT1;HPGD;FPR1;ALDH1A1;ABCB1;ITGA4;VDR;SLC22A12;SLC22A12
CLOUD230,Fenoprofen,5743;5742;5465;5468;213,PTGS2;PTGS1;PPARA;PPARG;ALB;PTGS1;PTGS1
CLOUD231,Novobiocin,9356;9376;55867;9429;3458;213;3320;3326,SLC22A6;SLC22A8;SLC22A11;ABCG2;IFNG;ALB;HSP90AA1;HSP90AB1;ABCG2
CLOUD232,Quinine,2815;3783;1577;1544;1544;1544;1558;1558;1559;1559;1557;1557;1571;1551;1543;1543;1576;1576;1576;1565;1565;6582;6580;6580;6584;5243;5243;6579;6583;3458;222962;6323;6326;6328,GP9;KCNN4;CYP3A5;CYP1A2;CYP1A2;CYP1A2;CYP2C8;CYP2C8;CYP2C9;CYP2C9;CYP2C19;CYP2C19;CYP2E1;CYP3A7;CYP1A1;CYP1A1;CYP3A4;CYP3A4;CYP3A4;CYP2D6;CYP2D6;SLC22A2;SLC22A1;SLC22A1;SLC22A5;ABCB1;ABCB1;SLCO1A2;SLC22A4;IFNG;SLC22A2;SLC29A4;SCN1A;SLC22A1;SCN2A;SCN3A;ABCB1;CYP2D6;SCN3A
CLOUD233,Ganciclovir,6286;6580;9356;9376;10864;55775;3205,S100P;SLC22A1;SLC22A6;SLC22A8;SLC22A7;TDP1;HOXA9
CLOUD234,Pazopanib,2321;3791;2324;5156;5159;3815;2261;3702;2246;10019;1576;1576;1565;1565;1558;1544;5243;9429;10599;54658;23043;5127;27148;2051;2580;25;27;8737;5467;5468;8711;4140;2099;2101;6714;8767;728642;6725;3654;150094;93;7272;5747;4214;5753;7294;640;7297;3717;6790;6793;6795;6850;4751;658;51347;673;341676;2737;5298;2241;2242;23235;196;4293;4294;4296;57551;2260;2263;2264;2268;10461;55589;9448;238;5871;9970;9971;80122;9344;43;5894;780;6416;2322;3718;8491;4233;4921;55775;22848;57172;8536;5979;3932;7010;23396;7525;367;85366;8576;7048;2444;9748;3984;3985;3480;1436;7075;11183;11184;7157;10188;11213;6098;984;4058;79837;5599;5601;5602;4067;55781;2534;5607;5608;5610;10733;3055;51701;10746;9212;1022,FLT1;KDR;FLT4;PDGFRA;PDGFRB;KIT;FGFR3;ITK;FGF1;SH2B3;CYP3A4;CYP3A4;CYP2D6;CYP2D6;CYP2C8;CYP1A2;ABCB1;ABCG2;SLCO1B1;UGT1A1;TNIK;CDK16;STK36;EPHB6;GAK;ABL1;ABL2;RIPK1;PPARD;PDGFRA;PDGFRB;PPARG;TNK1;MARK3;ESR1;ESRRA;SRC;RIPK2;CDK11A;SRMS;IRAK1;SIK1;ACVR2B;TTK;PTK2;MAP3K1;PTK6;TXK;BLK;TYK2;JAK2;AURKA;STK10;AURKC;SYK;NEK2;BMPR1B;TAOK3;BRAF;NEK5;GLI3;PI4KB;FER;FES;SIK2;AHR;MAP3K9;MAP3K10;MAP3K11;TAOK1;FGFR1;FGFR3;FGFR2;FGFR4;KDR;FGR;MERTK;BMP2K;KIT;MAP4K4;ALK;MAP4K2;NR1I3;NR1H4;MAP3K19;TAOK2;ACHE;RAF1;DDR1;MAP2K4;FLT1;FLT3;FLT4;JAK3;MAP4K3;MET;DDR2;TDP1;AAK1;CAMK1G;CAMK1;RET;LCK;TEK;PIP5K1C;YES1;AR;MYLK2;STK16;TGFBR2;FRK;SLK;LIMK1;LIMK2;IGF1R;CSF1R;TIE1;MAP4K5;MAP4K1;TP53;TNK2;IRAK3;ROS1;CDK11B;LTK;PIP4K2C;MAPK8;MAPK9;MAPK10;LYN;RIOK2;FYN;MAP2K5;MAP2K6;EIF2AK2;PLK4;HCK;NLK;MAP3K2;AURKB;CDK7;ACHE;PDGFRB;KIT;FGFR1;FLT1;KDR;FLT4;PDGFRA;CSF1R;DDR2
CLOUD235,Zonisamide,6323;6326;6328;6329;6331;6335;11280;6324;6327;55800;6330;8913;8912;8911;759;760;761;762;763;11238;765;766;767;768;56934;770;771;377677;23632;4129;4128;1576;316;1557;54658;317,SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN9A;SCN11A;SCN1B;SCN2B;SCN3B;SCN4B;CACNA1G;CACNA1H;CACNA1I;CA1;CA2;CA3;CA4;CA5A;CA5B;CA6;CA7;CA8;CA9;CA10;CA11;CA12;CA13;CA14;MAOB;MAOA;CYP3A4;AOX1;CYP2C19;UGT1A1;APAF1;SCN1A;CA2;MAOB;CA6;CA1;CA5B;CA5A;CA7;CA14;CA4;CA13;CA9;CA9;CA5B
CLOUD236,Glatiramer,3123,HLA-DRB1
CLOUD237,7-ethyl-10-hydroxycamptothecin,7150;54658;10013;9734;8841;3458;51564;79885;55869;9429;3065;3066;83933;10014;9759,TOP1;UGT1A1;HDAC6;HDAC9;HDAC3;IFNG;HDAC7;HDAC11;TOP1;HDAC8;ABCG2;HDAC1;HDAC2;HDAC10;HDAC5;HDAC4;TOP1
CLOUD238,Tinidazole,1576;2099;7201;5871,CYP3A4;ESR1;TRHR;MAP4K2
CLOUD239,Felbamate,2904;116443;2903;1576;1576;1557;1571;1559;1544;1812;1565;116444,GRIN2B;GRIN3A;GRIN2A;CYP3A4;CYP3A4;CYP2C19;CYP2E1;CYP2C9;CYP1A2;CYP3A4;DRD1;CYP2C19;CYP2C9;CYP2D6;GRIN3B
CLOUD240,Acetohexamide,3758;873;213;3767,KCNJ1;CBR1;ALB;KCNJ11
CLOUD241,Diclofenamide,759;760;762;766;761;1559;768;771;1080;377677;23632;5243;11238;763;765,CA1;CA2;CA4;CA7;CA3;CYP2C9;CA9;CA12;CFTR;CA13;CA14;ABCB1;CA5B;CA1;CA2;CA3;CA4;CA5A;CA6;CA7;CA2;CA1;CA12;CA4;CA2;CA6;CA1;CA5B;CA5A;CA7;CA14;CA12;CA4;CA13;CA9
CLOUD242,Fomepizole,124;125;126;847;1571;1548,ADH1A;ADH1B;ADH1C;CAT;CYP2E1;CYP2A6;ADH1A
